subject,New Code,LLSum,AutoCat
Learning Android Forensics 2015,Digital Forensics,345,Digital Forensics
Amazon Refund Scam,Fraud,582,Fraud
CC to BTC 2017 - make 7-8K $$ in month + 100% live support,Cashing Out,862,Cashing Out
How To Hack Facebook (Very Fast + Very Reliable),Hacking – Website,514,Hacking – Website
Psilocybin Mushrooms of the World,Drugs – General,273,Drugs – General
Machine Learning and Security early release 2017,eBooks – Technical,211,eBooks – Technical
Computer Viruses For Dummies,Malware Authorship,80,Malware Authorship
React.js Book Solid Understanding Hard to Learn JavaScript,eBooks – Technical,138,eBooks – Technical
MacBook For Dummies 6th edition 2015,eBooks – Technical,116,eBooks – Technical
Delete collections from your credit report,Modifying Credit,317,Modifying Credit
Cashout USA CVV to MoneyGram - Working Method!,Cashing Out,881,Cashing Out
How to Make People Like You in 90 Seconds or Less,eBooks – Other,462,Drugs – Production
PGP Tutorial For Newbs (Gpg4Win),PGP/GPG,386,PGP/GPG
[v.3] ★ CC/CVV Check Balance ★100% No Kill The Card ★,Carding,330,Carding
Bitcoin: The Future of Money? - Audio Book,Cryptocurrency – General,537,Cryptocurrency – General
How to: SOCKS to change your IP to cash out any CVV,Anonymity – Proxies,692,Cashing Out
EARN $1000's TRADING FOREX & CRYPTOS★100% LEGAL,Cryptocurrency – Trading,406,Cryptocurrency – Trading
TOR Beginners to Expert Guide 2017,Anonymity – Tor,337,Anonymity – Tor
AVOID THE RED FLAGS IN CARDING SHOPPING TIME.,Carding,1689,Carding
PGP tutorial for Noobs!!!!,PGP/GPG,291,PGP/GPG
Mutual Funds For Dummies 7th edition 2016,eBooks – Other,106,eBooks – Technical
The Basics of Digital Forensics The Primer for Getting Started in Digital Forensics 2nd edition 2015,Digital Forensics,824,Digital Forensics
✔ ⟁ 25 Greatest Science Books of All Time ⟁ (͠≖ ͜ʖ͠≖),eBooks – Other,143,eBooks – Other
Anarchist Cookbook 4,Weaponry & Explosives,165,Weaponry & Explosives
100% Anonymous,Anonymity – Other,231,Anonymity – Other
*LIMITED OFFER* CRYPTO CURRENCY TRADE SIGNALS,Cryptocurrency – Trading,222,Cryptocurrency – Trading
Drugs The Straight Facts - Anti-Depressants,Drugs – General,1209,Drugs – General
amazon carding 2k17 (Updated method),Carding,1710,Carding
Visual Studio Tips and Tricks I 2017,eBooks – Technical,116,eBooks – Technical
Hacking for Dummies,Hacking – General,296,Hacking – General
♕ Ultimate Autopilot e-Whore ♕,eWhoring,134,eWhoring
█ █★ E- BOOK OF FORBIDDEN KNOWLEDGE ★ █ █▄▀▄▀▄▀▄▀▄▀▄▀▄▀▄▀▄▀▄▀▄▀▄▀▄▀▄▀,eBooks – Other,231,eBooks – Other
♕ DMT: The Spirit Molecule ♕,Drugs – General,263,Drugs – General
Cashing Out A CC With Skrill.,Cashing Out,761,Cashing Out
The Whole Drug Manufacturer's Catalog,Drugs – Production,194,Drugs – General
★ ★ LOCALBITCOINS SCAMMING ★ ★,Fraud,194,Fraud
★✆ MOBILE CHECK FRAUD!!!  ✆★,Fraud,473,Fraud
Marijuana Grow Basics: The Easy Guide for Cannabis Aficionad,Drugs – Production,402,Drugs – Production
About MMORPG carding,Carding,1612,Carding
Raising Witches,eBooks – Other,9,eBooks – Other
Liqpay Carding Method,Carding,1707,Carding
♕ How To Make Cocaine ♕,Drugs – Production,545,Drugs – Production
"★ SOCIALBOMBER ★ EARN FOLLOWERS, LIKES & SUBSCRIBERS ★",Other,108,Other
How To Make Home-Made Explosive,Weaponry & Explosives,451,Drugs – Production
Bitcoin Laundering Tutorial,Cashing Out,468,Cryptocurrency – General
Steal your competitors Google traffic,SEO,262,SEO
"★ ★ ★ COCAINE , THE COMPLETE CULTIVATION AND SYNTESIS",Drugs – Production,131,Drugs – General
❻❻ CARDING GUIDES ULTRA BEST 2016/2017 + FREE GIFT ✉,Carding,1689,Carding
Penis Enlargement Exercises,eBooks – Other,19,eBooks – Other
★ 18 Extensions For Turning Firefox Into a Penetration Tes,Hacking – General,57,Hacking – General
"#1 NOOB CARDING STARTER MEGAPACK $4,650 VALUE-NEXT 10 PAY $8",Carding,1604,Carding
★[CC/CVV Balance Checker+Live Or Dead]★,Carding,140,Carding
CYBERCRIME UK VIRTUAL CARDING V.3,Carding,1764,Carding
Cashout Credit Card to BITCOIN DIRECTLY,Cashing Out,808,Cashing Out
★ Complete Video Method CC TO BTC ★,Carding,888,Cashing Out
DNS PROTECTION ENCRYPTION PACK,Anonymity – Proxies,15,Anonymity – Proxies
★AMAZON REFUND SCAM!!!!!★,Fraud,513,Fraud
Cash from CC using Westorn Union,Cashing Out,493,Cashing Out
★COINBASE BANK+CC CASHOUT GUIDE 2017 FREE LIVE CC★,Cashing Out,596,Cashing Out
CARDING WITH PHYSICAL CARDS,Carding,1609,Carding
Cardable CASINO Sites 2017,Carding,363,Carding
Building Blockchain Projects 2017,Cryptocurrency – General,87,Cryptocurrency – General
How to cash out CCs with Payoneer easy !,Cashing Out,499,Cashing Out
business invoice fraud,Fraud,443,Fraud
CC to Btc Method (Digital Game Currencies) September 2017,Cashing Out,909,Cashing Out
★ ANONIMITY STARTPACK - 24 Essential Guides ★,Anonymity – Other,90,Anonymity – Other
Murach's Android Programming 2nd edition 2015,eBooks – Technical,590,eBooks – Technical
Pro SQL Server Always On Availability Groups 2016,eBooks – Technical,51,Fraud
CREDIT CARD TO MONEYGRAM CASHOUT,Cashing Out,794,Cashing Out
How to Get The Caller ID of an Unknown Number,Hacking – Phreaking,324,Hacking – Phreaking
TOR Browser Guide for Beginners How to Be Anonymous Online,Anonymity – Tor,456,Anonymity – Tor
PHP and MySQL Web Development 5th edition 2016,eBooks – Technical,222,eBooks – Technical
How to make PGP keys fast and secure,PGP/GPG,458,Drugs – Production
"Pick-5-Book List: DIGITAL FORENSICS, EXPLOITS, NETWORK DEFENSE, and SURVEILLANCE",Digital Forensics,448,Digital Forensics
Digital Forensics with Open Source Tools 2011,Digital Forensics,397,Digital Forensics
[Current Account Stealer Pack] [Crack Pack] [%100,Carding,243,Anonymity – VPN
★ MASSIVE HACKPACK (Updated) ★ 3GB!,Hacking – General,116,Hacking – General
How to Make A Cow Prod Shocker,Weaponry & Explosives,451,Drugs – Production
How To Hack WEP wifi Passwords,Hacking – Wireless Networks,321,Hacking – Wireless Networks
Drugs The Straight Facts - Ritalin and Other Methylphenidate,Drugs – General,1209,Drugs – General
Amphetamine Syntheses Overview & Reference Guide for Profess,Drugs – Production,178,Drugs – Production
How To Make Women Laugh,eBooks – Other,451,Drugs – Production
NOOB TO EXPERT DOXING REVENGE GUIDE 2017,Doxing,586,Doxing
Bank Zachodni WBK-Cashing out Btc through Prepaid VISA Cards,Cashing Out,838,Cashing Out
LIST OF CARDABLE SITES (Updated ),Carding,353,Carding
How to Win Every Argument: The Use and Abuse of Logic,eBooks – Other,251,Cashing Out
CC to Btc Method (Digital Game Currencies) September 2017,Cashing Out,909,Cashing Out
★ HOW TO MAKE MDMA ★,Drugs – Production,546,Drugs – Production
BESTBUY CARDING TUTORIAL,Carding,1693,Carding
Guitar Theory For Dummies 2013,eBooks – Other,47,eBooks – Other
Computer Forensics InfoSec Pro Guide 2013,Digital Forensics,384,Digital Forensics
100 Ways To Disappear And Live Free,Anonymity – Other,209,Anonymity – Other
Paypal transfer + cashout money guide,Cashing Out,1158,Cashing Out
CASHOUT CC'S TO BANK ACCOUNT (USA ONLY),Cashing Out,1052,Cashing Out
Universally Preferable Behavior,eBooks – Other,14,eBooks – Other
"Drug Making Tutorials: LSD, Cocaine, Meth, Heroin, and More!",Drugs – Production,367,Drugs – Production
Tor and The Dark Net 2016,Anonymity – Tor,539,Anonymity – Tor
4 Ways To Hack Facebook,Hacking – Website,254,Hacking – Website
Bitcoin Exposed: Today's Complete Guide to Tomorrow's Curren,Cryptocurrency – General,547,Cryptocurrency – General
The Bitcoin Bible,Cryptocurrency – General,485,Cryptocurrency – General
★ WiFi Hacker Tool || Crack any WPA and WEP passwords) ★,Hacking – Wireless Networks,334,Hacking – Wireless Networks
Hacking The Beginners Guide to Master The Art of Hacking,Hacking – General,686,Hacking – General
University Of Carding Guide,Carding,1672,Carding
Hagakure: The Book of the Samurai,eBooks – Other,312,eBooks – Other
PerfectMoney CashOut,Cashing Out,577,Cashing Out
How to create a CPN Profile and Tri-Merge it,Modifying Credit,472,Modifying Credit
★ BANK DROPS GUIDE ★,Other,68,Other
Official ISC2 Guide to the CISSP-ISSMP CBK 2nd edition 2015,eBooks – Technical,238,eBooks – Technical
"Berardi, Franco (The Soul At Work)",eBooks – Other,116,eBooks – Other
+++How to eat Mcdonalds for free?+++,Fraud,96,Fraud
300+ Daily,Other,20,Cashing Out
ONLINE POKER CC CASHOUT WON'T GET BURNED,Cashing Out,941,Cashing Out
Securing SQL Server DBAs Defending the Database 2016,eBooks – Technical,116,Drugs – General
[TUT FR] NOUVEAU - TESTÉ ET MÀJ : CC TO BTC,Cashing Out,983,Cashing Out
PAYPAL CASHOUT METHOD WORKING SEPT 2017,Cashing Out,1045,Cashing Out
The Cannabis Grow Bible,Drugs – Production,309,Drugs – Production
[TUTO FR] Le Carding de A à Z,Carding,1647,Carding
The Complete Cannabis Cultivator,Drugs – Production,143,Drugs – General
Newly tested & updated : Cashout CCs in Bitcoins,Cashing Out,640,Cashing Out
How To Make Money Trading Cryptocurrency,Cryptocurrency – Trading,451,Drugs – Production
Lolita: Vladimir Nabokov,eBooks – Other,88,eBooks – Other
CARDING E-GIFT CARD TUTORIAL,Carding,1830,Carding
Gunsmithing and Tool Making Bible,Weaponry & Explosives,113,Weaponry & Explosives
50 Things You're Not Supposed to Know,Other,120,Other
★ HOW TO PASS COUNTERFEIT MONEY ★▄▀▄▀▄▀▄▀▄▀▄▀▄▀▄▀▄▀▄,Counterfeit Currency,179,Drugs – Production
[PERSONAL METHOD] Convert your CCs in CASH [WORLDWIDE],Carding,132,Cashing Out
Modern C plus plus Programming Cookbook 2017,eBooks – Technical,375,eBooks – Technical
♕ How To: Carding Microsoft ♕,Carding,1601,Carding
"Baudrillard, Jean (The Consumer Society.Myths and Structures)",eBooks – Other,157,eBooks – Other
How Do I Do That in Photoshop 2016,eBooks – Other,145,Drugs – Production
✔ ⟁ HACKERS COLLECTION - OVER 15 TUTORIALS ⟁ (͠≖ ͜ʖ͠≖),Hacking – General,74,eBooks – Other
★ The Rich Villain ★,Other,116,Drugs – General
BANK OF AMERICA BUSSINES MOBILE EXPLOIT,Hacking – Mobile,279,Hacking – Mobile
"""7 in ONE"" VERY EXCLUSIVE PACKAGE ! *VIP* BEST PRICE",Other,112,Other
Ultimate Celebrity Porn Leaks + The Fappening [Pics & Vids],Other,116,Drugs – General
Updated Dating Scam Old but still working method 2014,Fraud,443,Fraud
WALMART RETURN SCAM EASY $200 - GET FREE STUFF,Fraud,707,Fraud
★ MAKE MONEY WITH BITCOINS - Guide Pack ★,Cryptocurrency – General,287,Drugs – Production
★ PHISHING FULL PACK   ★ 2016  ★,Fraud,175,Fraud
How to Create a Hidden Service Tor WebSite,Anonymity – Tor,350,Anonymity – Tor
Drugs The Straight Facts - Heroin,Drugs – General,1204,Drugs – General
Practical Mobile Forensics 2014,Digital Forensics,336,Digital Forensics
Drugs The Straight Facts - Cocaine,Drugs – General,1212,Drugs – General
Tor and the Dark Art of Anonymity How to Be Invisible from NSA,Anonymity – Tor,625,Anonymity – Tor
2017 ADVANCED/BEGINNERS COMPLETE DARKNET FRAUD ENCYCLOPEDIA,Fraud,538,Fraud
The Complete Collection of Carding Guides 100+,Carding,1693,Carding
"OVER 970 ""FOR DUMMIES"" EBOOKS ONLY $5",eBooks – Other,176,eBooks – Other
Collection Of Banned Books,eBooks – Other,149,eBooks – Other
The Carding Encyclopedia 229 Pages! CARDING WORLD,Carding,3240,Carding
Otto Snow collection Amphetamine syntheses etc.,Drugs – Production,181,Drugs – Production
POSTAL SMUGGLING - Concealment Methods,Transportation/Stealth,267,Transportation/Stealth
Adolf Hitler - Mein Kampf - English Translation,eBooks – Other,98,eBooks – Other
How to Make Amphetamine [WITH PHOTOS],Drugs – Production,687,Drugs – Production
Coding Projects in Python 2017,eBooks – Technical,164,eBooks – Technical
CC to Moneygram Cashout GUIDE,Cashing Out,1085,Cashing Out
Obfuscation A User's Guide for Privacy and Protest 2015,Anonymity – Other,138,Anonymity – Other
♕ Get FREE STEAM/ORIGIN Game Keys ♕,Fraud,109,Fraud
How to Ship Drugs in the Mail (USPS),Transportation/Stealth,533,Drugs – General
SPREADING YOUR VIRUS PACK GUIDES,Hacking – Malware Supply Chain,125,Hacking – Malware Supply Chain
♕ eBay Carding - 2 Methods ♕,Carding,1632,Carding
"Zizek, Slavoj (For they know not what they do)",eBooks – Other,84,eBooks – Other
Advanced Persistent Threat Hacking The Art 2015,Hacking – General,521,Hacking – General
4 Ways To Hack Facebook,Hacking – Website,254,Hacking – Website
Murach's JavaScript and jQuery 2012,eBooks – Technical,298,eBooks – Technical
How To Make A Phishing Website,Fraud,451,Drugs – Production
Troubleshooting with the Windows Sysinternals Tools 2016,eBooks – Technical,123,Drugs – General
Amazon Carding - Step by Step EASY,Carding,1606,Carding
Cashing out cvv-buy E-Gift Cards,Cashing Out,409,Cashing Out
★ The Rich Villain ★,Other,116,Drugs – General
Secrets of Meth Manufacture 8th Edition,Drugs – Production,212,Drugs – Production
How To Scam On LocalBitcoins,Fraud,544,Fraud
Science of Explosives Ebook Pack,Weaponry & Explosives,116,eBooks – Other
Pick-10-Book List: APPLE iMAC iPAD iPHONE iPOD MACBOOK WATCH,eBooks – Technical,401,eBooks – Technical
★ MASSIVE HACKPACK (Updated) ★ 3GB!,Hacking – General,116,Hacking – General
GUIDE: PAYPAL to BTC Shortest Method (100% suucess rate),Carding,990,Cashing Out
WALMART RETURN SCAM EASY $200 - GET FREE STUFF,Fraud,707,Fraud
EARN 1000's TRADING CRYPTOS/FOREX (★100% LEGAL★),Cryptocurrency – Trading,283,Cryptocurrency – Trading
Recommended Vulnerable Sites for Carding,Carding,1797,Carding
Models to Code With No Mysterious Gaps 2017,eBooks – Technical,106,eBooks – Technical
CASHOUT CC'S TO BANK ACCOUNT (USA ONLY),Cashing Out,1052,Cashing Out
VIDEO How To Apply Socks5 The Right Way For 100% Success,Anonymity – Proxies,495,Anonymity – Proxies
DoubleBTC in ONE DAY BitcoinThief LEAKED GUIDE,Cryptocurrency – General,126,Cryptocurrency – General
Adobe Photoshop CS6 Extended 13.1.2 Portable-64bit,Other,18,Other
CASH OUT CC to BTC 2017,Cashing Out,1184,Cashing Out
CASHOUT ANY USA BANK VIA CHECKS+VIDEO,Cashing Out,666,Cashing Out
*LIMITED OFFER* CRYPTO CURRENCY TRADE SIGNALS,Cryptocurrency – Trading,222,Cryptocurrency – Trading
"Pick-a-Book List: VIRTUALIZATION, VIRTUAL MACHINES and VIRTUAL REALITY",eBooks – Technical,420,eBooks – Technical
How to Win Friends And Influence People,eBooks – Other,179,Drugs – Production
**BYPASS ANY WEBCAM SELFIE VERIFICATION EVEN COINBASE**,Fraud,97,Fraud
How To Hack Hotmail Accounts,Hacking – Website,234,Hacking – Website
How To Make Cocaine,Drugs – Production,545,Drugs – Production
PURCHASE BITCOIN EASILY USING HACKED PAYPAL ACCOUNT,Cashing Out,660,Cashing Out
Bitcoin Cash Machine V3,Cryptocurrency – General,473,Cryptocurrency – General
Advanced Carding Not For Noobs,Carding,1654,Carding
"Richard Jean Lane, Baudrillard",eBooks – Other,88,eBooks – Other
Contemporary Drug Synthesis,Drugs – Production,155,Drugs – Production
How To Start A Conversation And Make Friends,eBooks – Other,451,Drugs – Production
★ BANK DROPS GUIDE ̐̏★,Other,68,Other
"★ DRUG GUIDES MEGAPACK (Chemistry, Growing, and more!) ★",Drugs – Production,232,Drugs – Production
♔ MDMA Synthesis Instructional Guide eBook ♔,Drugs – Production,214,Drugs – Production
The Agile Mind Set Making Agile Processes Work 2015,eBooks – Other,122,eBooks – Other
ADVANCED COMPUTER SETUP FOR CARDING.,Carding,1613,Carding
Pick-a-Book List: JOOMLA Content Management System (CMS),eBooks – Technical,422,eBooks – Technical
Cashout CC to BITCOIN DIRECTLY - LIMITED GUIDE,Cashing Out,1099,Cashing Out
Carding Tutorial For Beginners - All You Need To Get Started,Carding,1766,Carding
ANARCHIST COOKBOOK IV [NEXT 10 PAY $5],Weaponry & Explosives,210,Weaponry & Explosives
100 Ways to Disapear and Live Free,Anonymity – Other,163,Anonymity – Other
Advanced Carding Not For Noobs,Carding,1654,Carding
NOOB TO EXPERT DOXING REVENGE GUIDE 2017,Doxing,586,Doxing
CARDING WALMART.COM THE GUIDE,Carding,1661,Carding
MINE MONERO (XMR) USING INFECTED COMPUTERS,Cryptocurrency – General,262,Cryptocurrency – General
How to Make Thermite,Weaponry & Explosives,451,Drugs – Production
"Drug Making Tutorials: LSD, Cocaine, Meth, Heroin, and More!",Drugs – Production,367,Drugs – Production
SEVEN NOOB METHODS CREDIT CARD >> BTC 2017,Cashing Out,535,Cashing Out
The Majesty of Vue.js 2016,eBooks – Other,166,eBooks – Other
Hacking Exposed Wireless,Hacking – Wireless Networks,284,Hacking – General
★ How To Make a Girl Squirt ★,Other,451,Drugs – Production
★★ The Hacker’s Underground Handbook  ★★,Hacking – General,257,Hacking – General
PURCHASE BITCOIN EASILY USING HACKED PAYPAL ACCOUNT,Cashing Out,660,Cashing Out
How to Start and Win Any Fight,eBooks – Other,179,Drugs – Production
CYBERCRIME UK VIRTUAL CARDING V.3,Carding,1764,Carding
5.000.000 (5 Million) Gmail Email Addresses,Resources – Contact Lists,119,Resources – Contact Lists
How to CARDING E-GIFT CARDS,Carding,1630,Carding
Pick-10-Book List: C PROGRAMMING Language,eBooks – Technical,622,eBooks – Technical
How i create a CPN number from scratch,Modifying Credit,376,Modifying Credit
Hedge Fund Secret Tool ! 100% Wins . By Insider Guy,Other,130,Other
✪✪✪Hotels Guide (2017) Carder Academy *HQ*✪✪✪,Carding,227,Carding
"The Longevity Book The Science of Aging, the Biology of Strength, and the Privilege of Time",eBooks – Other,677,eBooks – Other
MAKING HIGH CREDIT SCORES MEGA-SYSTEM,Modifying Credit,140,Modifying Credit
"CC, paypal visa to BTC cashout methode 1 pack",Cashing Out,1917,Cashing Out
★ ♕ PP & CC / CVV Cashout 2017 [LATEST] ♕ ★,Cashing Out,1043,Cashing Out
Carding - How to make Track1 from Track2 + ICQ Secret Group,Carding,1710,Carding
