subject,New Code,LLSum,AutoCat
Platinum Virtual Carder Handbook (UVCH) 2.11,Carding,289,Carding
"The Carding Guide, All The Knowledge. SUPER-GUIDE.",Carding,1775,Carding
CARDING - CC Cashout Guide - Rabbit Method,Carding,1769,Carding
[TUTO FR] Vérifier le solde d'une CC / CC check,Carding,860,Cashing Out
carding apple TUTORIAL,Carding,1792,Carding
"#1 NOOB CARDING STARTER MEGAPACK $4,650 VALUE-NEXT 10 PAY $8",Carding,1653,Carding
Carding basic concepts & terminologies,Carding,1676,Carding
❻❻ CARDING GUIDES ULTRA BEST 2016/2017 + FREE GIFT,Carding,1719,Carding
★TORSO'S★ Chinese Goods Carding Guide,Carding,1692,Carding
VMware Software for Carding + KEY Original Price $299,Carding,1730,Carding
VMware Software for Carding + KEY Original Price $299,Carding,1730,Carding
★ [How To Login Successfully 99% To Hacked Paypal Acc]★,Carding,561,Cashing Out
MAKE BIG MONEY WITH BANK LOGINS,Carding,64,Carding
7 Reasons Your Credit Card Gets Blocked.,Carding,252,Carding
How To Card Nike,Carding,152,Carding
Carding 20k to BTC for $100,Carding,1663,Carding
VIDEO How To CARD SAMSUNG S8/iPhone 7 [06/06/2017],Carding,189,Carding
"THE CARDING BUSINESS, UNDERSTAND HOW IT WORKS",Carding,1700,Carding
"Links to websites that sell CC's, Paypal, Bank logins",Carding,886,Cashing Out
★[CC/CVV Balance Checker+Live Or Dead]★,Carding,139,Carding
How To Be A Pro Carder + 2 VIDEOS,Carding,192,Carding
CARDING BANK TRANSFERS 100% working method,Carding,1776,Carding
MAKE BIG MONEY WITH BANK LOGINS,Carding,64,Carding
CARDING SCHOOL LISTHING/LEARN HOW TO CARD IPHONES,Carding,1792,Carding
Basic Tutorial For Carding From Ebay,Carding,1832,Carding
♕ CARDING MEGAPACK ♕,Carding,1638,Carding
▶THE CARDER'S HOLY GRAIL -Antidetect 6.5 -Fraud Browser -Socks5/Proxy+VPN -List of Bins -Worth $550!,Carding,138,Carding
★[CC/CVV Balance Checker+Live Or Dead]★,Carding,139,Carding
"7 DROP Methods To Receive CARDED items(Phones,Clothes, etc.)",Carding,84,Carding
CARDING : MEGA-PACK OF TUTORIALS - I,Carding,1669,Carding
Converting your CVV into a fullz,Carding,115,Cashing Out
♕ DELL Carding Method ♕,Carding,1797,Carding
The Carding Encyclopedia 229 Pages! CARDING WORLD,Carding,3338,Carding
WesternUnion Carding Method 2017 NOOB FRIENDLY,Carding,1748,Carding
6.15.17 Mobile Carding + 2017's #1 CC|PP|Fraud,Carding,1650,Carding
❻❻ CARDING GUIDES ULTRA BEST 2016/2017 + FREE GIFT ✉,Carding,1719,Carding
CARDING - NEW CASHOUT METHOD CC OR PP TO BTC,Carding,1756,Carding
The Carder's University Pack,Carding,272,Carding
"INSTORE CARDING, GUIDE-HELP",Carding,1658,Carding
MAKE BIG MONEY WITH BANK LOGINS,Carding,64,Carding
CARDING LESSONS VOL. II,Carding,1744,Carding
CARDING BANK TRANSFERS 100% working method,Carding,1776,Carding
Carding - How to make Track1 from Track2 + ICQ Secret Group,Carding,1720,Carding
♕ Unviersity of Carding | In Depth Carding Guide ♕,Carding,3295,Carding
"#1 NOOB CARDING STARTER MEGAPACK $4,650 VALUE-NEXT 10 PAY $8",Carding,1653,Carding
eBay Carding Tutorial,Carding,1773,Carding
CARDING LESSONS,Carding,1721,Carding
CYBERCRIME UK VIRTUAL CARDING V.3,Carding,1818,Carding
[v.1]★[CC/CVV Carding For Beginners] [n00b Friendly],Carding,1707,Carding
"Pack of tuto Carding, paypal , stripe, cc",Carding,1679,Carding
Carding University ! Direct Teaching in Jabber 5 Days !,Carding,1739,Carding
Alpha02_ University Of Carding Guide.,Carding,1726,Carding
HOW TO MAKE AN ATM SKIMMER,Carding,43,Hacking – Phreaking
Cardable CASINO Sites 2017,Carding,342,Carding
HOW TO CARDING WITHOUT GETTING CAUGHT.,Carding,1638,Carding
♕ GOOGLE PLAY CARDING METHODS ♕,Carding,1660,Carding
How to Card Best buy,Carding,150,Carding
InStore Carding Tutorial,Carding,1760,Carding
"DUMPS CARDING Business, MEGA PACK 15 GUIDES",Carding,1711,Carding
CARDING LESSONS VOL. II,Carding,1744,Carding
★[CC/CVV Balance Checker+Live Or Dead]★,Carding,139,Carding
"THE FRAUD BIBLE  40.000 ITEMS INCLUDED!  99% OF ALL guides sold in the market: Carding,Cashout,Paypal,CC,Hacks,Etc",Carding,1836,Carding
CYBERCRIME UK VIRTUAL CARDING V.3,Carding,1818,Carding
✪✪✪ ULTIMATE CC TO BTC GUIDE✪✪✪,Carding,839,Cashing Out
TESCO Carding Method | Groceries/Alcohol/Tobacco/Lottery,Carding,1748,Carding
GUIDE: CC to BTC Shortest Method (100% suucess rate),Carding,894,Cashing Out
HOW TO: MMORPG Carding,Carding,1665,Carding
How to CARDING E-GIFT CARDS,Carding,1677,Carding
✪✪✪Flights Guide (2017) Carder Academy *HQ*✪✪✪,Carding,173,Carding
[v.3] ★ CC/CVV Check Balance ★100% No Kill The Card ★,Carding,332,Carding
AVOID THE RED FLAGS IN CARDING SHOPPING TIME.,Carding,1719,Carding
amazon carding 2k17 (Updated method),Carding,1768,Carding
About MMORPG carding,Carding,1665,Carding
Liqpay Carding Method,Carding,1769,Carding
❻❻ CARDING GUIDES ULTRA BEST 2016/2017 + FREE GIFT ✉,Carding,1719,Carding
"#1 NOOB CARDING STARTER MEGAPACK $4,650 VALUE-NEXT 10 PAY $8",Carding,1653,Carding
★[CC/CVV Balance Checker+Live Or Dead]★,Carding,139,Carding
CYBERCRIME UK VIRTUAL CARDING V.3,Carding,1818,Carding
★ Complete Video Method CC TO BTC ★,Carding,874,Cashing Out
CARDING WITH PHYSICAL CARDS,Carding,1664,Carding
Cardable CASINO Sites 2017,Carding,342,Carding
[Current Account Stealer Pack] [Crack Pack] [%100,Carding,226,Anonymity – VPN
LIST OF CARDABLE SITES (Updated ),Carding,317,Carding
BESTBUY CARDING TUTORIAL,Carding,1746,Carding
University Of Carding Guide,Carding,1720,Carding
[TUTO FR] Le Carding de A à Z,Carding,1684,Carding
CARDING E-GIFT CARD TUTORIAL,Carding,1895,Carding
[PERSONAL METHOD] Convert your CCs in CASH [WORLDWIDE],Carding,140,Cashing Out
♕ How To: Carding Microsoft ♕,Carding,1638,Carding
The Complete Collection of Carding Guides 100+,Carding,1724,Carding
The Carding Encyclopedia 229 Pages! CARDING WORLD,Carding,3338,Carding
♕ eBay Carding - 2 Methods ♕,Carding,1680,Carding
Amazon Carding - Step by Step EASY,Carding,1651,Carding
GUIDE: PAYPAL to BTC Shortest Method (100% suucess rate),Carding,961,Cashing Out
Recommended Vulnerable Sites for Carding,Carding,1822,Carding
Advanced Carding Not For Noobs,Carding,1708,Carding
ADVANCED COMPUTER SETUP FOR CARDING.,Carding,1665,Carding
Carding Tutorial For Beginners - All You Need To Get Started,Carding,1810,Carding
Advanced Carding Not For Noobs,Carding,1708,Carding
CARDING WALMART.COM THE GUIDE,Carding,1706,Carding
CYBERCRIME UK VIRTUAL CARDING V.3,Carding,1818,Carding
How to CARDING E-GIFT CARDS,Carding,1677,Carding
✪✪✪Hotels Guide (2017) Carder Academy *HQ*✪✪✪,Carding,173,Carding
Carding - How to make Track1 from Track2 + ICQ Secret Group,Carding,1720,Carding
"The Carding Guide, All The Knowledge. SUPER-GUIDE.",Carding,1775,Carding
Carding Guide Pack 2017 - BEST,Carding,1646,Carding
Liqpay Carding Method,Carding,1769,Carding
Alpha02 Carding Guide,Carding,1665,Carding
"1500 Cardable sites + UK, DE sites + BONUS GUIDES",Carding,535,Carding
Debit Card Cashout! - Instant - Easy - Step by Step,Carding,596,Cashing Out
How To Be A Pro Carder + 2 VIDEOS,Carding,192,Carding
Carding Lessons VOL.II,Carding,1727,Carding
How To Card Google Play,Carding,155,Carding
Walmart Carding,Carding,1638,Carding
ebay carding 2k17 (UPDATED METHOD),Carding,1788,Carding
CARDING ONLINE CASINO TUTORIAL FOR BEGINNERS.,Carding,1783,Carding
How To Card Dell,Carding,197,Carding
"AMAZING CARDING GUIDE, THE VICIOUS OF CARDING",Carding,3344,Carding
PAYPAL BIBLE FROM EXPERIENCED CARDERS 100% SUCCESS,Carding,484,Cashing Out
CARDING - NEW CASHOUT METHOD CC OR PP TO BTC,Carding,1756,Carding
Platinum Virtual Carder Handbook (UVCH) 2.11,Carding,289,Carding
7 Reasons A Credit Card Gets Blocked,Carding,252,Carding
How To Card Aliexpress,Carding,166,Carding
CARDING TERMS ADVANCED LIST,Carding,1660,Carding
CARDING E-GIFT CARD TUTORIAL,Carding,1895,Carding
★HOW TO CARD AMAZON!!!,Carding,155,Carding
CARDING LESSONS VOL. I,Carding,1744,Carding
✪✪✪ ULTIMATE CC TO BTC GUIDE✪✪✪,Carding,839,Cashing Out
ANTIDETECT 7.0 & FRAUDFOX 2017 100% SUCCESS CARDING,Carding,1722,Carding
amazon carding 2k17 (Updated method),Carding,1768,Carding
How to CARD AMAZON GIFT CARDS Smart Way★$200 $300 Cards,Carding,237,Carding
Security For Carding & Hacking / 25 guides in 1,Carding,1698,Carding
❻❻ CARDING GUIDES ULTRA BEST 2016/2017 + FREE GIFT ✉,Carding,1719,Carding
Carding - How to make Track1 from Track2 + ICQ Secret Group,Carding,1720,Carding
[TUTO FR] Le Carding de A à Z,Carding,1684,Carding
How to Card Best buy,Carding,150,Carding
CARDING - CC to BTC - Donation Method,Carding,1766,Carding
✪✪✪Flights Guide (2017) Carder Academy *HQ*✪✪✪,Carding,173,Carding
$ WHAT YOU NEED FOR IN-STORE CARDING $FREE$,Carding,1672,Carding
Carding - How to make Track1 from Track2.,Carding,1687,Carding
Ultimate Carding Pack,Carding,1638,Carding
ANDROID Carding SETUP Guide 100%,Carding,1638,Carding
CARDING - CC To BTC,Carding,1652,Carding
CARDING LESSONS VOL. I,Carding,1744,Carding
VMware Software for Carding + KEY Original Price $299,Carding,1730,Carding
ALIEXPRES CARD METHOD,Carding,252,Carding
Carding Tutorial For Beginners - All You Need To Get Started,Carding,1810,Carding
FRESH CARDABLE SITES & METHODS May 2017,Carding,326,Carding
ALL MY VIDEO TUTORIALS FOR HUGE SUCCESS IN CARDING !!!,Carding,1808,Carding
♕ Apple Carding Method ♕,Carding,1794,Carding
★Alpha02 carding guide★  EBOOK,Carding,1638,Carding
Aliexpress Carding Guide,Carding,1662,Carding
✪✪✪ ULTIMATE CC TO BTC GUIDE✪✪✪,Carding,839,Cashing Out
★ Complete Video Method CC TO BTC ★,Carding,874,Cashing Out
CitiBlack Credit Card Template (Front + Back),Carding,142,Carding
How To Card Aliexpress,Carding,166,Carding
✔ ⟁ CARDING TUTORIALS - APEX COLLECTION - ⟁ (͠≖ ͜ʖ͠≖),Carding,1663,Carding
MAKE BIG MONEY WITH BANK LOGINS,Carding,64,Carding
The carding amd cashout ULTIMATE PACK!,Carding,1706,Carding
♕ How To Be A Pro Carder ♕,Carding,184,Carding
"1500 Cardable sites + UK, DE sites + BONUS GUIDES",Carding,535,Carding
VMware Software for Carding + KEY Original Price $299,Carding,1730,Carding
7 Reasons your credit card gets blocked (interesting Article,Carding,252,Carding
♕ DELL Carding Method ♕,Carding,1797,Carding
How to be a Pro Carder,Carding,184,Carding
Alpha - University Of Carding,Carding,1720,Carding
"★ [2017] CARDABLE SITES LIST (+20,000!) byTheShop™ ★",Carding,317,Carding
[PERSONAL METHOD] Convert your CCs in CASH [WORLDWIDE],Carding,140,Cashing Out
♕ Apple Carding Method ♕,Carding,1794,Carding
Carding - How to make Track1 from Track2.,Carding,1687,Carding
Introduction to carding for newbies and newcomers,Carding,1704,Carding
eBay Carding - Paypal Carding Guides-tutorials,Carding,3324,Carding
"7 DROP Methods To Receive CARDED items(Phones,Clothes, etc.)",Carding,84,Carding
Ultimate Carding Pack,Carding,1638,Carding
HOW TO: MMORPG Carding,Carding,1665,Carding
Cardable casino,Carding,202,Carding
VMware Software for Carding + KEY Original Price $299,Carding,1730,Carding
"Massive Deepweb E-Book dump|Carding,Paypal,BitCoins,Security",Carding,479,Cashing Out
HOW TO CARDING ON ALIEXPRESS,Carding,1670,Carding
Apple Carding Tutorial Fresh,Carding,1792,Carding
The carding amd cashout ULTIMATE PACK!,Carding,1706,Carding
*How To Find Cardable Shops*,Carding,196,Carding
Liqpay Carding Method,Carding,1769,Carding
CARDING TUTORIALS - ALL HERE - 2016,Carding,1676,Carding
VIDEO How To CARD SAMSUNG S8/iPhone 7 [06/06/2017],Carding,189,Carding
Instore Carding Tutorial,Carding,1760,Carding
How To Spoof Your IP Address (ESSENTIAL FOR CARDING),Carding,1662,Carding
A-Z carding explained (Carding for n00bs/dummies),Carding,3300,Carding
[Current Account Stealer Pack] [Crack Pack] [%100,Carding,226,Anonymity – VPN
Carding EBAY Mega PACK GUIDES,Carding,1685,Carding
Cardable casino,Carding,202,Carding
*How To Find Cardable Shops*,Carding,196,Carding
Highly Sold Carding - The Complete Tutorial - Updated 2016!!!,Carding,1802,Carding
10 Things to avoid when you are carding in the store,Carding,1713,Carding
♕ Apple Carding Method ♕,Carding,1794,Carding
CARDING TUTORIALS - ALL HERE -,Carding,1676,Carding
Platinum Virtual Carder Handbook (UVCH) 2.11,Carding,289,Carding
CCleaner PRO -- INCREASE YOUR SUCCESS IN CARDING,Carding,1854,Carding
Dumps Carding Tutorial PACK+ICQ Secret Group (For Dumps+Pin),Carding,1857,Carding
PAYPAL BIBLE FROM EXPERIENCED CARDERS 100% SUCCESS,Carding,484,Cashing Out
Apple Carding Tutorial,Carding,1792,Carding
Platinum Virtual Carder Handbook (UVCH) 2.11,Carding,289,Carding
CARDING - CC To BTC,Carding,1652,Carding
How To Card Microsoft,Carding,142,Carding
♕ CC Cashout 2017 - Money Circle ♕,Carding,973,Cashing Out
$$$ Cash Out Credit Cards and Gift Cards to Bitcoin - Video,Carding,522,Cashing Out
"1500 Cardable sites + UK, DE sites + BONUS GUIDES",Carding,535,Carding
Liqpay Carding Method,Carding,1769,Carding
Carding with dumps Tuto,Carding,1709,Carding
WesternUnion Carding Method 2017 NOOB FRIENDLY,Carding,1748,Carding
Carding + Hacking Mega Pack---2657 Items,Carding,1684,Carding
ULTIMATE CARDING UNIVERSITY CASHOUT PAYPAL/CC to BTC/WU,Carding,1726,Carding
"INSTORE CARDING, GUIDE-HELP",Carding,1658,Carding
★TORSO'S★ Chinese Goods Carding Guide,Carding,1692,Carding
How To Card Western Union,Carding,156,Carding
Big List Of Cardable Websites,Carding,196,Carding
Carding Tutorial Pack,Carding,1740,Carding
CARDING UNIVERSITY – CARDING LESSONS,Carding,3441,Carding
How To create Cpns ( PROFESSIONAL SERIES )(Clone,Carding,148,Modifying Credit
CYBERCRIME UK VIRTUAL CARDING V.3,Carding,1818,Carding
CYBERCRIME UK VIRTUAL CARDING V.3,Carding,1818,Carding
2017 ULTIMATE MOBILE CARDING SETUP>>STOP FAILING AT CARDING,Carding,3276,Carding
"List Of Cardable Sites (20,000+)",Carding,317,Carding
"★ULTIMATE GUIDE ★ Darkweb, Anonymity, Carding ,Cash Out",Carding,1657,Carding
VMware Software for Carding + KEY Original Price $299,Carding,1730,Carding
Carding Tutorial For Beginners - All You Need To Get Started,Carding,1810,Carding
French series : TUTO pour carder la FNAC,Carding,168,Carding
[v.3] ★ CC/CVV Check Balance ★100% No Kill The Card ★,Carding,332,Carding
★important★ Tips For Carding Safely 2017,Carding,1656,Carding
CARDING LESSONS VOL. II,Carding,1744,Carding
How To Be A Pro Carder + 2 VIDEOS,Carding,192,Carding
♕ How To Be A Pro Carder ♕,Carding,184,Carding
PAYPAL BIBLE FROM EXPERIENCED CARDERS 100% SUCCESS,Carding,484,Cashing Out
VMware Software for Carding + KEY Original Price $299,Carding,1730,Carding
CARDING BANK TRANSFERS 100% working method!!!,Carding,1776,Carding
CARDING ONLINE CASINO TUTORIAL FOR BEGINNERS.,Carding,1783,Carding
CARDING LESSONS VOL. I,Carding,1744,Carding
▄▀▄▀▄  Amazon Carding Methods ▄▀▄▀▄,Carding,1660,Carding
How to CARDING E-GIFT CARDS,Carding,1677,Carding
VMware Software for Carding + KEY Original Price $299,Carding,1730,Carding
Basic Tutorial For Carding From Ebay,Carding,1832,Carding
"★ [2017] CARDABLE SITES LIST (+20,000!) byTheShop™ ★",Carding,317,Carding
★MASSIVE★ List of Cardable Sites 2017 | 100% Working,Carding,317,Carding
How To Card Apple,Carding,194,Carding
Cardable Sites + Method 2017,Carding,421,Carding
Carding Tutorial for Beginners.,Carding,1758,Carding
66 Carding Tutorials,Carding,1670,Carding
Advanced Carding Not For Noobs,Carding,1708,Carding
♕ How To: Carding Microsoft ♕,Carding,1638,Carding
CARDING BANK TRANSFERS 100% working method!!!,Carding,1776,Carding
✪✪✪Flights Guide (2017) Carder Academy *HQ*✪✪✪,Carding,173,Carding
Alpha02 Carding Guide,Carding,1665,Carding
CARDING - CC Cashout Guide - Rabbit Method,Carding,1769,Carding
FRENCH CARDING TUTOS,Carding,1638,Carding
Carding - How to Reset the VBV or VBM - 2016 - 100% Working,Carding,1721,Carding
BESTBUY CARDING TUTORIAL,Carding,1746,Carding
$$$ Cash Out Credit Cards and Gift Cards to Bitcoin - Video,Carding,522,Cashing Out
"Easy Security For Carding, Hacking And General / 25 guides in ONE!!!",Carding,1740,Carding
Carding 20k to BTC for $100,Carding,1663,Carding
CCleaner PRO -- INCREASE YOUR SUCCESS IN CARDING,Carding,1854,Carding
CARDING - HOW TO CHECK YOUR CCV BALANCE!,Carding,1690,Carding
University Of Carding Guide,Carding,1720,Carding
CARDING LESSONS VOL. II,Carding,1744,Carding
★MASSIVE★ List of Cardable Sites 2017 | 100% Working,Carding,317,Carding
★ CARDING UNIVERSITY FROM HELL 666(Stripped Version)★,Carding,1766,Carding
★TORSO'S★ Chinese Goods Carding Guide,Carding,1692,Carding
$$$ Cashout Credit Card CVV's to Giftcards $$$,Carding,774,Cashing Out
"AMAZING CARDING GUIDE, THE VICIOUS OF CARDING",Carding,3344,Carding
CARDING BANK TRANSFERS 100% working method,Carding,1776,Carding
7 Reasons Your Credit Card Gets Blocked.,Carding,252,Carding
Easy Paypal  CVV Cashout,Carding,1143,Cashing Out
All About Carding,Carding,1651,Carding
Alpha02 Carding Guide,Carding,1665,Carding
Card Everyday Pack,Carding,142,Carding
How To Card Western Union,Carding,156,Carding
How To Card Google Play,Carding,155,Carding
★Alpha02 carding guide★  EBOOK,Carding,1638,Carding
"1500 Cardable sites + UK, DE sites + BONUS GUIDES",Carding,535,Carding
Carding Guide For NOOBS ----- BASIC To Advanced -------,Carding,1820,Carding
Carding - Getting money from your dumps,Carding,1706,Carding
★ Complete Video Method CC TO BTC ★,Carding,874,Cashing Out
Carding Vocabulary-TERMS Understanding the Business Language,Carding,1706,Carding
Updated List for Cardable Sites,Carding,335,Carding
CARDING DELL GUIDE,Carding,1693,Carding
Carding Amazon.,Carding,1651,Carding
"7 DROP Methods To Receive CARDED items(Phones,Clothes, etc.)",Carding,84,Carding
★TORSO'S★ Chinese Goods Carding Guide,Carding,1692,Carding
Carding via Phone - How To Disguise Your Voice.,Carding,1652,Carding
Basic Carding Tutorial 2(dumps),Carding,1831,Carding
Virtual Credit Card VCC Generator,Carding,210,Carding
"Paypal : Carding, Cashing out, Decline ...",Carding,1674,Carding
Carding - PP or CC To BTC CASHOUT!,Carding,1652,Carding
❻❻ CARDING GUIDES ULTRA BEST 2016/2017 + FREE GIFT ✉,Carding,1719,Carding
VIDEO How To CARD SAMSUNG S8/iPhone 7 [06/06/2017],Carding,189,Carding
Carding Tutorial Pack,Carding,1740,Carding
The Ultimate Security Guide for Carding,Carding,1718,Carding
Advanced Carding Not For Noobs,Carding,1708,Carding
"Hacking for Profit: Credit Card Fraud, A Beginners Guide",Carding,452,Fraud
PAYPAL BIBLE FROM EXPERIENCED CARDERS 100% SUCCESS,Carding,484,Cashing Out
★BEST Collection of carding & cashout guides!★,Carding,1652,Carding
MAKE BIG MONEY WITH BANK LOGINS,Carding,64,Carding
[2017] List Of Cardable Sites,Carding,317,Carding
♕ Apple Carding Method ♕,Carding,1794,Carding
Platinum Virtual Carder Handbook (UVCH) 2.11,Carding,289,Carding
